,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,vilemawKills,riftHeraldKills,dominionVictoryScore,bans,gameId,ban1,ban2,ban3,ban4,ban5
0,100,Fail,True,False,False,False,True,True,3,0,0,2,0,1,0,"[{'championId': 57, 'pickTurn': 1}, {'championId': 104, 'pickTurn': 2}, {'championId': 555, 'pickTurn': 3}, {'championId': 24, 'pickTurn': 4}, {'championId': 110, 'pickTurn': 5}]",4460759455,57,104,555,24,110
1,200,Win,False,True,True,True,False,False,11,3,1,2,0,1,0,"[{'championId': 875, 'pickTurn': 6}, {'championId': 62, 'pickTurn': 7}, {'championId': 104, 'pickTurn': 8}, {'championId': 350, 'pickTurn': 9}, {'championId': 412, 'pickTurn': 10}]",4460759455,875,62,104,350,412
0,100,Fail,False,False,False,False,False,True,1,0,0,0,0,1,0,"[{'championId': 142, 'pickTurn': 1}, {'championId': 122, 'pickTurn': 2}, {'championId': 104, 'pickTurn': 3}, {'championId': 110, 'pickTurn': 4}, {'championId': 523, 'pickTurn': 5}]",4459499888,142,122,104,110,523
1,200,Win,True,True,True,True,True,False,7,1,1,3,0,1,0,"[{'championId': 523, 'pickTurn': 6}, {'championId': 164, 'pickTurn': 7}, {'championId': 350, 'pickTurn': 8}, {'championId': 58, 'pickTurn': 9}, {'championId': 142, 'pickTurn': 10}]",4459499888,523,164,350,58,142
0,100,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0,"[{'championId': 76, 'pickTurn': 1}, {'championId': 126, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 245, 'pickTurn': 4}, {'championId': 89, 'pickTurn': 5}]",4459234423,76,126,-1,245,89
1,200,Win,True,True,True,False,False,True,7,1,0,2,0,2,0,"[{'championId': 432, 'pickTurn': 6}, {'championId': 58, 'pickTurn': 7}, {'championId': 81, 'pickTurn': 8}, {'championId': 104, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}]",4459234423,432,58,81,104,-1
0,100,Fail,False,True,False,False,False,True,3,0,0,0,0,2,0,"[{'championId': 104, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 245, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 64, 'pickTurn': 5}]",4459502782,104,-1,245,-1,64
1,200,Win,True,False,False,False,True,False,3,0,0,2,0,0,0,"[{'championId': 80, 'pickTurn': 6}, {'championId': 134, 'pickTurn': 7}, {'championId': 56, 'pickTurn': 8}, {'championId': 81, 'pickTurn': 9}, {'championId': 126, 'pickTurn': 10}]",4459502782,80,134,56,81,126
0,100,Fail,False,False,False,False,True,False,3,0,0,1,0,1,0,"[{'championId': 421, 'pickTurn': 1}, {'championId': 432, 'pickTurn': 2}, {'championId': 126, 'pickTurn': 3}, {'championId': 80, 'pickTurn': 4}, {'championId': 81, 'pickTurn': 5}]",4459493914,421,432,126,80,81
1,200,Win,True,True,True,True,False,True,9,2,1,3,0,1,0,"[{'championId': 432, 'pickTurn': 6}, {'championId': 133, 'pickTurn': 7}, {'championId': 60, 'pickTurn': 8}, {'championId': 24, 'pickTurn': 9}, {'championId': 110, 'pickTurn': 10}]",4459493914,432,133,60,24,110
0,100,Fail,False,True,False,False,False,True,3,0,0,1,0,1,0,"[{'championId': 110, 'pickTurn': 1}, {'championId': 62, 'pickTurn': 2}, {'championId': 3, 'pickTurn': 3}, {'championId': 122, 'pickTurn': 4}, {'championId': 245, 'pickTurn': 5}]",4457614746,110,62,3,122,245
1,200,Win,True,False,True,False,True,False,8,1,0,2,0,1,0,"[{'championId': 64, 'pickTurn': 6}, {'championId': 62, 'pickTurn': 7}, {'championId': 134, 'pickTurn': 8}, {'championId': 523, 'pickTurn': 9}, {'championId': 104, 'pickTurn': 10}]",4457614746,64,62,134,523,104
0,100,Fail,False,False,False,False,False,True,0,0,0,0,0,1,0,"[{'championId': 412, 'pickTurn': 1}, {'championId': 81, 'pickTurn': 2}, {'championId': 62, 'pickTurn': 3}, {'championId': 245, 'pickTurn': 4}, {'championId': 7, 'pickTurn': 5}]",4457559918,412,81,62,245,7
1,200,Win,True,True,True,False,True,False,6,1,0,1,0,0,0,"[{'championId': 3, 'pickTurn': 6}, {'championId': 122, 'pickTurn': 7}, {'championId': 76, 'pickTurn': 8}, {'championId': 62, 'pickTurn': 9}, {'championId': 24, 'pickTurn': 10}]",4457559918,3,122,76,62,24
0,100,Fail,False,True,False,False,False,True,3,0,0,1,0,1,0,"[{'championId': 245, 'pickTurn': 1}, {'championId': 110, 'pickTurn': 2}, {'championId': 62, 'pickTurn': 3}, {'championId': 134, 'pickTurn': 4}, {'championId': 81, 'pickTurn': 5}]",4457403010,245,110,62,134,81
1,200,Win,True,False,True,True,True,False,10,2,1,3,0,0,0,"[{'championId': 104, 'pickTurn': 6}, {'championId': 134, 'pickTurn': 7}, {'championId': 875, 'pickTurn': 8}, {'championId': 58, 'pickTurn': 9}, {'championId': 64, 'pickTurn': 10}]",4457403010,104,134,875,58,64
0,100,Fail,False,True,False,False,False,True,2,0,0,0,0,1,0,"[{'championId': -1, 'pickTurn': 1}, {'championId': 104, 'pickTurn': 2}, {'championId': 350, 'pickTurn': 3}, {'championId': 122, 'pickTurn': 4}, {'championId': 7, 'pickTurn': 5}]",4459556876,-1,104,350,122,7
1,200,Win,True,False,False,True,True,False,2,0,1,3,0,1,0,"[{'championId': 350, 'pickTurn': 6}, {'championId': 39, 'pickTurn': 7}, {'championId': 81, 'pickTurn': 8}, {'championId': 104, 'pickTurn': 9}, {'championId': 126, 'pickTurn': 10}]",4459556876,350,39,81,104,126
0,100,Win,False,True,True,True,False,False,7,1,1,2,0,1,0,"[{'championId': 142, 'pickTurn': 1}, {'championId': 104, 'pickTurn': 2}, {'championId': 245, 'pickTurn': 3}, {'championId': 30, 'pickTurn': 4}, {'championId': 122, 'pickTurn': 5}]",4462482942,142,104,245,30,122
1,200,Fail,True,False,False,False,True,True,4,0,0,2,0,1,0,"[{'championId': 126, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 429, 'pickTurn': 8}, {'championId': 134, 'pickTurn': 9}, {'championId': 432, 'pickTurn': 10}]",4462482942,126,104,429,134,432
0,100,Fail,False,False,False,False,False,False,1,0,0,2,0,0,0,"[{'championId': 246, 'pickTurn': 1}, {'championId': 104, 'pickTurn': 2}, {'championId': 24, 'pickTurn': 3}, {'championId': 110, 'pickTurn': 4}, {'championId': 81, 'pickTurn': 5}]",4461969732,246,104,24,110,81
1,200,Win,True,True,False,False,True,True,5,0,0,1,0,2,0,"[{'championId': 245, 'pickTurn': 6}, {'championId': 238, 'pickTurn': 7}, {'championId': 104, 'pickTurn': 8}, {'championId': 81, 'pickTurn': 9}, {'championId': 80, 'pickTurn': 10}]",4461969732,245,238,104,81,80
0,100,Fail,True,False,False,False,True,False,6,0,0,3,0,1,0,"[{'championId': 238, 'pickTurn': 1}, {'championId': 80, 'pickTurn': 2}, {'championId': 875, 'pickTurn': 3}, {'championId': 421, 'pickTurn': 4}, {'championId': 126, 'pickTurn': 5}]",4460911727,238,80,875,421,126
1,200,Win,False,True,True,True,False,True,7,1,1,2,0,1,0,"[{'championId': 412, 'pickTurn': 6}, {'championId': 238, 'pickTurn': 7}, {'championId': 4, 'pickTurn': 8}, {'championId': 41, 'pickTurn': 9}, {'championId': 110, 'pickTurn': 10}]",4460911727,412,238,4,41,110
0,100,Win,False,True,False,True,False,True,4,0,1,1,0,2,0,"[{'championId': -1, 'pickTurn': 1}, {'championId': 110, 'pickTurn': 2}, {'championId': 81, 'pickTurn': 3}, {'championId': 76, 'pickTurn': 4}, {'championId': 104, 'pickTurn': 5}]",4457688415,-1,110,81,76,104
1,200,Fail,True,False,False,False,True,False,2,0,0,2,0,0,0,"[{'championId': 421, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 81, 'pickTurn': 8}, {'championId': 58, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",4457688415,421,104,81,58,350
0,100,Fail,True,False,False,False,True,False,0,0,0,1,0,0,0,"[{'championId': 245, 'pickTurn': 1}, {'championId': 39, 'pickTurn': 2}, {'championId': 432, 'pickTurn': 3}, {'championId': 7, 'pickTurn': 4}, {'championId': 76, 'pickTurn': 5}]",4462390050,245,39,432,7,76
1,200,Win,False,True,False,False,False,True,2,0,0,1,0,1,0,"[{'championId': 245, 'pickTurn': 6}, {'championId': 80, 'pickTurn': 7}, {'championId': 24, 'pickTurn': 8}, {'championId': 76, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",4462390050,245,80,24,76,350
0,100,Fail,True,False,False,False,False,True,1,0,0,0,0,1,0,"[{'championId': 350, 'pickTurn': 1}, {'championId': 104, 'pickTurn': 2}, {'championId': 142, 'pickTurn': 3}, {'championId': 23, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}]",4461482474,350,104,142,23,412
1,200,Win,False,True,True,True,True,False,10,3,1,3,0,1,0,"[{'championId': 39, 'pickTurn': 6}, {'championId': 875, 'pickTurn': 7}, {'championId': 62, 'pickTurn': 8}, {'championId': 134, 'pickTurn': 9}, {'championId': 30, 'pickTurn': 10}]",4461482474,39,875,62,134,30
0,100,Win,True,False,True,False,False,True,5,1,0,1,0,2,0,"[{'championId': 43, 'pickTurn': 1}, {'championId': 110, 'pickTurn': 2}, {'championId': 104, 'pickTurn': 3}, {'championId': 134, 'pickTurn': 4}, {'championId': 62, 'pickTurn': 5}]",4459028272,43,110,104,134,62
1,200,Fail,False,True,False,False,True,False,2,0,0,2,0,0,0,"[{'championId': 76, 'pickTurn': 6}, {'championId': 30, 'pickTurn': 7}, {'championId': 350, 'pickTurn': 8}, {'championId': 134, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}]",4459028272,76,30,350,134,-1
0,100,Fail,False,False,False,True,True,False,3,0,1,3,0,0,0,"[{'championId': 523, 'pickTurn': 1}, {'championId': 60, 'pickTurn': 2}, {'championId': 62, 'pickTurn': 3}, {'championId': 7, 'pickTurn': 4}, {'championId': 81, 'pickTurn': 5}]",4460732455,523,60,62,7,81
1,200,Win,True,True,True,False,False,True,7,2,0,3,0,2,0,"[{'championId': 122, 'pickTurn': 6}, {'championId': 523, 'pickTurn': 7}, {'championId': 81, 'pickTurn': 8}, {'championId': 105, 'pickTurn': 9}, {'championId': 104, 'pickTurn': 10}]",4460732455,122,523,81,105,104
0,100,Fail,False,True,False,True,False,True,3,0,1,1,0,2,0,"[{'championId': 421, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 412, 'pickTurn': 3}, {'championId': 20, 'pickTurn': 4}, {'championId': 38, 'pickTurn': 5}]",4460914041,421,-1,412,20,38
1,200,Win,True,False,True,False,True,False,10,2,0,4,0,0,0,"[{'championId': 110, 'pickTurn': 6}, {'championId': 62, 'pickTurn': 7}, {'championId': 80, 'pickTurn': 8}, {'championId': 875, 'pickTurn': 9}, {'championId': 81, 'pickTurn': 10}]",4460914041,110,62,80,875,81
0,100,Win,True,True,True,True,False,True,10,2,1,4,0,2,0,"[{'championId': 85, 'pickTurn': 1}, {'championId': 350, 'pickTurn': 2}, {'championId': 7, 'pickTurn': 3}, {'championId': 110, 'pickTurn': 4}, {'championId': 20, 'pickTurn': 5}]",4460930094,85,350,7,110,20
1,200,Fail,False,False,False,False,True,False,2,0,0,1,0,0,0,"[{'championId': 76, 'pickTurn': 6}, {'championId': 43, 'pickTurn': 7}, {'championId': 350, 'pickTurn': 8}, {'championId': 134, 'pickTurn': 9}, {'championId': 432, 'pickTurn': 10}]",4460930094,76,43,350,134,432
0,100,Fail,False,True,False,True,False,True,4,0,1,2,0,1,0,"[{'championId': 110, 'pickTurn': 1}, {'championId': 142, 'pickTurn': 2}, {'championId': 60, 'pickTurn': 3}, {'championId': 80, 'pickTurn': 4}, {'championId': 23, 'pickTurn': 5}]",4459266403,110,142,60,80,23
1,200,Win,True,False,True,False,True,False,9,2,1,3,0,1,0,"[{'championId': 78, 'pickTurn': 6}, {'championId': 245, 'pickTurn': 7}, {'championId': 58, 'pickTurn': 8}, {'championId': 555, 'pickTurn': 9}, {'championId': 91, 'pickTurn': 10}]",4459266403,78,245,58,555,91
0,100,Win,False,True,True,False,True,True,11,3,0,3,0,1,0,"[{'championId': 122, 'pickTurn': 1}, {'championId': 58, 'pickTurn': 2}, {'championId': 7, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 120, 'pickTurn': 5}]",4459118239,122,58,7,-1,120
1,200,Fail,True,False,False,True,False,False,1,0,1,1,0,0,0,"[{'championId': -1, 'pickTurn': 6}, {'championId': 81, 'pickTurn': 7}, {'championId': 126, 'pickTurn': 8}, {'championId': 7, 'pickTurn': 9}, {'championId': 875, 'pickTurn': 10}]",4459118239,-1,81,126,7,875
0,100,Win,True,True,True,False,False,False,8,1,0,4,0,1,0,"[{'championId': 555, 'pickTurn': 1}, {'championId': 78, 'pickTurn': 2}, {'championId': 60, 'pickTurn': 3}, {'championId': 523, 'pickTurn': 4}, {'championId': 235, 'pickTurn': 5}]",4462024557,555,78,60,523,235
1,200,Fail,False,False,False,True,True,True,4,0,1,1,0,1,0,"[{'championId': 126, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 81, 'pickTurn': 8}, {'championId': 421, 'pickTurn': 9}, {'championId': 875, 'pickTurn': 10}]",4462024557,126,104,81,421,875
0,100,Win,False,True,True,True,True,True,10,2,1,4,0,2,0,"[{'championId': 523, 'pickTurn': 1}, {'championId': 30, 'pickTurn': 2}, {'championId': 24, 'pickTurn': 3}, {'championId': 60, 'pickTurn': 4}, {'championId': 55, 'pickTurn': 5}]",4461997434,523,30,24,60,55
1,200,Fail,True,False,False,False,False,False,3,0,0,0,0,0,0,"[{'championId': 62, 'pickTurn': 6}, {'championId': 7, 'pickTurn': 7}, {'championId': 81, 'pickTurn': 8}, {'championId': 111, 'pickTurn': 9}, {'championId': 421, 'pickTurn': 10}]",4461997434,62,7,81,111,421
0,100,Win,False,False,True,True,False,False,7,1,1,2,0,0,0,"[{'championId': 62, 'pickTurn': 1}, {'championId': 20, 'pickTurn': 2}, {'championId': 81, 'pickTurn': 3}, {'championId': 53, 'pickTurn': 4}, {'championId': 80, 'pickTurn': 5}]",4461950908,62,20,81,53,80
1,200,Fail,True,True,False,False,True,True,7,0,0,3,0,2,0,"[{'championId': 421, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 81, 'pickTurn': 8}, {'championId': 25, 'pickTurn': 9}, {'championId': 24, 'pickTurn': 10}]",4461950908,421,104,81,25,24
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 62, 'pickTurn': 1}, {'championId': 350, 'pickTurn': 2}, {'championId': 432, 'pickTurn': 3}, {'championId': 24, 'pickTurn': 4}, {'championId': 104, 'pickTurn': 5}]",4459711930,62,350,432,24,104
1,200,Win,True,True,True,True,True,True,11,3,1,3,0,2,0,"[{'championId': 523, 'pickTurn': 6}, {'championId': 421, 'pickTurn': 7}, {'championId': 60, 'pickTurn': 8}, {'championId': 81, 'pickTurn': 9}, {'championId': 432, 'pickTurn': 10}]",4459711930,523,421,60,81,432
0,100,Fail,True,True,False,False,False,True,4,0,0,2,0,2,0,"[{'championId': -1, 'pickTurn': 1}, {'championId': 39, 'pickTurn': 2}, {'championId': 134, 'pickTurn': 3}, {'championId': 81, 'pickTurn': 4}, {'championId': 60, 'pickTurn': 5}]",4459605507,-1,39,134,81,60
1,200,Win,False,False,True,True,True,False,7,1,1,2,0,0,0,"[{'championId': 41, 'pickTurn': 6}, {'championId': 421, 'pickTurn': 7}, {'championId': 110, 'pickTurn': 8}, {'championId': 412, 'pickTurn': 9}, {'championId': 80, 'pickTurn': 10}]",4459605507,41,421,110,412,80
0,100,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0,"[{'championId': 76, 'pickTurn': 1}, {'championId': 412, 'pickTurn': 2}, {'championId': 126, 'pickTurn': 3}, {'championId': 39, 'pickTurn': 4}, {'championId': 81, 'pickTurn': 5}]",4460609149,76,412,126,39,81
1,200,Win,True,True,True,False,False,True,9,1,0,0,0,1,0,"[{'championId': 81, 'pickTurn': 6}, {'championId': 67, 'pickTurn': 7}, {'championId': 350, 'pickTurn': 8}, {'championId': 62, 'pickTurn': 9}, {'championId': 142, 'pickTurn': 10}]",4460609149,81,67,350,62,142
0,100,Win,True,True,False,False,True,True,6,0,0,4,0,1,0,"[{'championId': 104, 'pickTurn': 1}, {'championId': 523, 'pickTurn': 2}, {'championId': 41, 'pickTurn': 3}, {'championId': 4, 'pickTurn': 4}, {'championId': 350, 'pickTurn': 5}]",4458012101,104,523,41,4,350
1,200,Fail,False,False,False,False,False,False,3,0,0,0,0,0,0,"[{'championId': 126, 'pickTurn': 6}, {'championId': 81, 'pickTurn': 7}, {'championId': 2, 'pickTurn': 8}, {'championId': 432, 'pickTurn': 9}, {'championId': 133, 'pickTurn': 10}]",4458012101,126,81,2,432,133
0,100,Win,True,True,True,True,False,True,7,1,1,2,0,1,0,"[{'championId': 7, 'pickTurn': 1}, {'championId': 350, 'pickTurn': 2}, {'championId': 60, 'pickTurn': 3}, {'championId': 110, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}]",4460436303,7,350,60,110,-1
1,200,Fail,False,False,False,False,True,False,5,0,0,3,0,1,0,"[{'championId': 9, 'pickTurn': 6}, {'championId': 62, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 76, 'pickTurn': 9}, {'championId': 110, 'pickTurn': 10}]",4460436303,9,62,-1,76,110
0,100,Fail,False,False,False,False,False,False,2,0,0,1,0,0,0,"[{'championId': 350, 'pickTurn': 1}, {'championId': 245, 'pickTurn': 2}, {'championId': 238, 'pickTurn': 3}, {'championId': 62, 'pickTurn': 4}, {'championId': 48, 'pickTurn': 5}]",4461466514,350,245,238,62,48
1,200,Win,True,True,True,False,True,True,8,1,0,2,0,2,0,"[{'championId': 25, 'pickTurn': 6}, {'championId': 62, 'pickTurn': 7}, {'championId': 142, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 114, 'pickTurn': 10}]",4461466514,25,62,142,-1,114
0,100,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 58, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 517, 'pickTurn': 3}, {'championId': 74, 'pickTurn': 4}, {'championId': 350, 'pickTurn': 5}]",4461272163,58,-1,517,74,350
1,200,Win,True,True,True,True,True,True,9,2,1,3,0,2,0,"[{'championId': 245, 'pickTurn': 6}, {'championId': 57, 'pickTurn': 7}, {'championId': 523, 'pickTurn': 8}, {'championId': 3, 'pickTurn': 9}, {'championId': 429, 'pickTurn': 10}]",4461272163,245,57,523,3,429
0,100,Win,True,True,False,False,True,True,5,0,0,2,0,2,0,"[{'championId': 76, 'pickTurn': 1}, {'championId': 126, 'pickTurn': 2}, {'championId': 223, 'pickTurn': 3}, {'championId': 429, 'pickTurn': 4}, {'championId': 134, 'pickTurn': 5}]",4459754201,76,126,223,429,134
1,200,Fail,False,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 43, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 7, 'pickTurn': 8}, {'championId': 81, 'pickTurn': 9}, {'championId': 76, 'pickTurn': 10}]",4459754201,43,104,7,81,76
0,100,Win,True,True,True,True,False,True,8,2,2,3,0,1,0,"[{'championId': 432, 'pickTurn': 1}, {'championId': 62, 'pickTurn': 2}, {'championId': 350, 'pickTurn': 3}, {'championId': 421, 'pickTurn': 4}, {'championId': 134, 'pickTurn': 5}]",4459615946,432,62,350,421,134
1,200,Fail,False,False,False,False,True,False,5,0,0,3,0,1,0,"[{'championId': 76, 'pickTurn': 6}, {'championId': 350, 'pickTurn': 7}, {'championId': 24, 'pickTurn': 8}, {'championId': 81, 'pickTurn': 9}, {'championId': 104, 'pickTurn': 10}]",4459615946,76,350,24,81,104
0,100,Fail,False,False,False,True,True,True,4,0,1,3,0,2,0,"[{'championId': 111, 'pickTurn': 1}, {'championId': 350, 'pickTurn': 2}, {'championId': 104, 'pickTurn': 3}, {'championId': 142, 'pickTurn': 4}, {'championId': 60, 'pickTurn': 5}]",4459135758,111,350,104,142,60
1,200,Win,True,True,True,False,False,False,7,1,0,0,0,0,0,"[{'championId': 62, 'pickTurn': 6}, {'championId': 142, 'pickTurn': 7}, {'championId': 350, 'pickTurn': 8}, {'championId': 81, 'pickTurn': 9}, {'championId': 80, 'pickTurn': 10}]",4459135758,62,142,350,81,80
0,100,Fail,False,False,False,False,False,False,3,0,0,0,0,0,0,"[{'championId': 875, 'pickTurn': 1}, {'championId': 523, 'pickTurn': 2}, {'championId': 104, 'pickTurn': 3}, {'championId': 555, 'pickTurn': 4}, {'championId': 27, 'pickTurn': 5}]",4457309694,875,523,104,555,27
1,200,Win,True,True,True,False,True,True,9,2,0,2,0,2,0,"[{'championId': 134, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 122, 'pickTurn': 8}, {'championId': 142, 'pickTurn': 9}, {'championId': 523, 'pickTurn': 10}]",4457309694,134,-1,122,142,523
0,100,Fail,True,False,True,False,False,False,4,1,0,1,0,0,0,"[{'championId': 76, 'pickTurn': 1}, {'championId': 23, 'pickTurn': 2}, {'championId': 421, 'pickTurn': 3}, {'championId': 110, 'pickTurn': 4}, {'championId': 245, 'pickTurn': 5}]",4458916306,76,23,421,110,245
1,200,Win,False,True,False,True,True,True,8,1,2,4,0,2,0,"[{'championId': 110, 'pickTurn': 6}, {'championId': 429, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 134, 'pickTurn': 9}, {'championId': 126, 'pickTurn': 10}]",4458916306,110,429,-1,134,126
0,100,Win,True,True,True,False,False,True,6,1,0,0,0,1,0,"[{'championId': 134, 'pickTurn': 1}, {'championId': 142, 'pickTurn': 2}, {'championId': 68, 'pickTurn': 3}, {'championId': 412, 'pickTurn': 4}, {'championId': 432, 'pickTurn': 5}]",4457176321,134,142,68,412,432
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 4, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 111, 'pickTurn': 8}, {'championId': 110, 'pickTurn': 9}, {'championId': 64, 'pickTurn': 10}]",4457176321,4,104,111,110,64
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 523, 'pickTurn': 1}, {'championId': 429, 'pickTurn': 2}, {'championId': 421, 'pickTurn': 3}, {'championId': 76, 'pickTurn': 4}, {'championId': 126, 'pickTurn': 5}]",4456808083,523,429,421,76,126
1,200,Win,True,True,True,False,True,True,6,1,0,1,0,1,0,"[{'championId': 39, 'pickTurn': 6}, {'championId': 76, 'pickTurn': 7}, {'championId': 81, 'pickTurn': 8}, {'championId': 110, 'pickTurn': 9}, {'championId': 62, 'pickTurn': 10}]",4456808083,39,76,81,110,62
0,100,Fail,False,False,False,False,False,False,3,0,0,0,0,0,0,"[{'championId': 350, 'pickTurn': 1}, {'championId': 30, 'pickTurn': 2}, {'championId': 80, 'pickTurn': 3}, {'championId': 76, 'pickTurn': 4}, {'championId': 41, 'pickTurn': 5}]",4460754953,350,30,80,76,41
1,200,Win,True,True,True,True,True,True,9,1,2,5,0,2,0,"[{'championId': -1, 'pickTurn': 6}, {'championId': 142, 'pickTurn': 7}, {'championId': 104, 'pickTurn': 8}, {'championId': 80, 'pickTurn': 9}, {'championId': 58, 'pickTurn': 10}]",4460754953,-1,142,104,80,58
